intern_id,ElmID,Datum,Locatietype,SamengesteldeLegenda,VereenvoudigdeLegenda,ToevoegingLegenda,InterpretatieLegenda,AbiotiekLegenda,Oppervlakte,SbbType
2519,21002,"09/12/13 00:00:00","v","300-2","28","e1+m",,,6.2578800000000001e-01,"300"
2520,26244,"08/29/13 00:00:00","v","09A2-4","10","e1+v4",,,2.7931999999999998e-02,"09A2b"
1905,28152,"08/14/13 00:00:00","v","09A2-6+09-13","10","e6+h3+v3",,,1.5799199999999999e-01,"09A2a+09-g"
1906,28153,"08/14/13 00:00:00","v","09A2-6","10","e6+h2+v4",,,9.4293000000000002e-02,"09A2a"
1907,28154,"08/14/13 00:00:00","v","09-13","7","e1+h4+r2",,,5.1364000000000000e-02,"09-g"
1910,28157,"08/21/13 00:00:00","v","09A2-5","10","e6+v4",,,5.9624500000000002e-01,"09A2b"
1911,28158,"08/21/13 00:00:00","l",,"0",,,,,
1913,28160,"08/21/13 00:00:00","v","09A2-2","10","e6+v4",,,1.5538000000000000e-02,"09A2b"
1914,28161,"08/21/13 00:00:00","v","09A2-6","10","e6+v4",,,3.3653000000000002e-02,"09A2a"
1915,28162,"08/21/13 00:00:00","v","08C-9","5","e6+v2",,,2.3968000000000000e-02,"08C-e"
1916,28163,"08/21/13 00:00:00","v","09A2-6","10","e6+h2+v4",,,4.2576999999999997e-02,"09A2a"
1917,28164,"08/21/13 00:00:00","v","09A2-2","10","e6+v4",,,1.0502400000000001e-01,"09A2b"
1919,28166,"08/21/13 00:00:00","l",,"0",,,,,
1920,28167,"08/21/13 00:00:00","v","09-13","7","e6+h2",,,2.7126999999999998e-02,"09-g"
1921,28168,"08/21/13 00:00:00","v","09A2-5","10","e6+v4",,,4.6503999999999997e-02,"09A2b"
1922,28169,"08/21/13 00:00:00","v","08C-6","4","e6+o2",,,5.0207000000000002e-02,"08C-c"
1923,28170,"08/21/13 00:00:00","v","09A2-6","10","e6+h2+v4",,,1.8508800000000000e-01,"09A2a"
1924,28171,"08/21/13 00:00:00","v","09-13","7","e6+h2+r2",,,1.9033000000000001e-02,"09-g"
1925,28172,"08/21/13 00:00:00","v","09A2-2","10","e6+v4",,,6.2061999999999999e-02,"09A2b"
1926,28173,"08/21/13 00:00:00","v","09A2-2","10","e6+v4",,,6.1801999999999996e-02,"09A2b"
1927,28174,"08/21/13 00:00:00","v","09A2-6","10","e6+h2+v4",,,2.2647200000000003e-01,"09A2a"
1929,28176,"08/21/13 00:00:00","v","16-5","14","e1+m+p2",,,2.4692400000000003e-01,"16-g"
1935,28182,"08/21/13 00:00:00","l",,"0",,,,,
1936,28183,"08/21/13 00:00:00","v","40A2-1","24","e6+v4",,,2.7896100000000001e-01,"40A2"
1937,28184,"08/21/13 00:00:00","l",,"0",,,,,
1938,28185,"08/21/13 00:00:00","l",,"0",,,,,
1942,28189,"08/23/13 00:00:00","v","08B3-3+09A2-6","5","e1+o3+q+v2",,,4.3955000000000001e-02,"08B3c+09A2a"
1943,28190,"08/23/13 00:00:00","v","39A-2","25","e1",,,2.8256000000000000e-02,"39A-f"
1944,28191,"08/23/13 00:00:00","v","09A2-6+09A2-5","10","e1+v4",,,8.7381000000000000e-02,"09A2a+09A2b"
1945,28192,"08/23/13 00:00:00","v","09A2-1","10","e1+h2+o2+v4",,,6.4877000000000004e-02,"09A2a"
1948,28195,"08/23/13 00:00:00","v","39A-1","24","e1+v3",,,1.4234500000000000e-01,"39A-f"
1949,28196,"08/23/13 00:00:00","v","09A-1","12","e1+h2+o3+q+v4",,,1.3679800000000000e-01,"09A-a"
1950,28197,"08/23/13 00:00:00","v","08C-12","6","e1+h2+o3+q+v2",,,1.1207400000000001e-01,"08C-b"
1951,28198,"08/23/13 00:00:00","v","09-9+09A2-1","11","e1+v4",,,1.0347759999999999e+00,"09/c+09A2a"
1954,28201,"10/23/13 00:00:00","l",,"0",,,,,
1955,28202,"10/23/13 00:00:00","v","08B3-8","7","e1+q+v3",,,2.7882400000000002e-01,"08B3d"
1956,28203,"10/23/13 00:00:00","v","39A1-2","22","e1",,,7.9616999999999993e-02,"39A1a"
1957,28204,"10/23/13 00:00:00","v","50A-1","1","e1",,,1.7267999999999999e-02,"50A"
1958,28205,"10/23/13 00:00:00","v","50A-1","1","e1",,,5.0077999999999998e-02,"50A"
1959,28206,"10/23/13 00:00:00","v","11B2-5","13","e1+v4",,,2.9756000000000001e-02,"11B2"
1964,28506,"06/13/13 00:00:00","v","11B2-1","13","e1+v4",,,2.5027600000000000e-01,"11B2"
1965,28507,"06/13/13 00:00:00","l",,"0",,,,,
1972,28515,"06/13/13 00:00:00","v","09B3-3","8","e6+v2",,,1.4020800000000000e-01,"09B3b"
1974,28517,"06/13/13 00:00:00","v","09B3-3","8","e1+v2",,,4.3203999999999999e-02,"09B3b"
1996,28543,"06/13/13 00:00:00","v","16A-7","17","e1+p2",,,2.8995000000000000e-02,"16A-a"
1997,28544,"06/13/13 00:00:00","v","08C5-1","6","e1+o2",,,1.1936000000000000e-02,"08C5b"
1999,28546,"06/13/13 00:00:00","v","09B3-3","8","e6+v1",,,3.9043400000000000e-01,"09B3b"
2006,28553,"07/09/13 00:00:00","v","08C-9","5","e1",,,1.5175600000000000e-01,"08C-e"
2008,28555,"07/09/13 00:00:00","l",,"0",,,,,
2009,28556,"07/09/13 00:00:00","v","09A2-5+09-6","10","e1+v3+y1",,,5.7173000000000002e-02,"09A2b+09-j"
2010,28557,"07/09/13 00:00:00","v","09A2-4","10","e6+v4",,,1.4916000000000000e-02,"09A2b"
2012,28559,"07/09/13 00:00:00","v","09-6","9","e6+v2",,,1.1448000000000000e-02,"09-j"
2013,28561,"07/09/13 00:00:00","v","09B-4","5","e6+v1",,,7.7904000000000001e-02,"09B-a"
2014,28562,"07/10/13 00:00:00","v","09A2-3","10","e1+v4",,,2.2017300000000001e-01,"09A2b"
2015,28563,"07/10/13 00:00:00","v","16A-7","17","e1",,,2.8848299999999999e-01,"16A-a"
2016,28564,"07/10/13 00:00:00","v","09A2-4","10","e1+v4",,,1.1467600000000000e-01,"09A2b"
2018,28566,"07/10/13 00:00:00","v","09A2-4","10","e1+v4",,,1.9222000000000000e-02,"09A2b"
2019,28567,"07/10/13 00:00:00","v","11B2-4","13","e1+v4",,,8.5094000000000003e-02,"11B2"
2022,28570,"07/10/13 00:00:00","v","09-15","17","e1+v4",,,9.1663999999999995e-02,"09-i"
2025,28573,"07/13/13 00:00:00","v","09A2-4","10","e1+v4",,,1.6071900000000000e-01,"09A2b"
2026,28574,"07/13/13 00:00:00","v","16-7","14","e1+p3+v2",,,6.3861000000000001e-02,"16-i"
2033,28585,"07/13/13 00:00:00","v","16-5","14","e1+p3+v2",,,3.2404000000000002e-02,"16-g"
2035,28587,"07/13/13 00:00:00","v","09B3-6+09B-4","8","e5+v1",,,4.3728999999999997e-02,"09B3a+09B-a"
2039,28591,"07/23/13 00:00:00","v","09B-4","5","e6+v2",,,2.5918000000000000e-02,"09B-a"
2040,28592,"07/23/13 00:00:00","v","08B3-3","5","e1+o2",,,6.2261000000000004e-02,"08B3c"
2046,28598,"07/23/13 00:00:00","v","09A2-4","10","e1+v4",,,1.1928299999999999e-01,"09A2b"
2053,28605,"07/30/13 00:00:00","v","09B3-3","8","e6+v2",,,1.1914200000000001e-01,"09B3b"
2054,28606,"07/30/13 00:00:00","v","08C5-1","6","e1",,,2.2339999999999999e-02,"08C5b"
2056,28608,"07/30/13 00:00:00","v","19-1","17","e1+v2",,,6.5579999999999999e-02,"19-e"
2075,28628,"08/06/13 00:00:00","v","09A2-2","10","e1+v4",,,8.6631000000000000e-02,"09A2b"
2077,28630,"08/06/13 00:00:00","v","09A2-2","10","e1+v4",,,1.5645700000000001e-01,"09A2b"
2128,26047,"10/01/13 00:00:00","l",,"0",,,,,
2129,26048,"10/01/13 00:00:00","l",,"0",,,,,
2136,26055,"10/01/13 00:00:00","v","08C2-3","6","e6+v4",,,2.1099400000000001e-01,"08C2a"
2137,26056,"10/01/13 00:00:00","l",,"0",,,,,
2139,26058,"10/01/13 00:00:00","l",,"0",,,,,
2140,26059,"10/01/13 00:00:00","v","16A-6","17","e1+m+p2+v3",,,1.7387700000000000e-01,"16A-e"
2143,26062,"10/01/13 00:00:00","v","09A2-2+09-9","10","e1+r4",,,7.9551999999999998e-02,"09A2b+09/c"
2145,26064,"09/30/13 00:00:00","v","06B2-1","3","e1",,,9.2940000000000002e-03,"06B2"
2147,26066,"09/30/13 00:00:00","v","09-11","19","e1+h3+q+v2",,,3.5191400000000000e-01,"09-g"
2148,26067,"09/30/13 00:00:00","l",,"0",,,,,
2079,28632,"08/06/13 00:00:00","v","09B-4+05B3-1","5","e1",,,4.8002999999999997e-02,"09B-a+05B3a"
2081,28634,"08/06/13 00:00:00","v","09A2-5","10","e1+v3",,,2.0749000000000000e-02,"09A2b"
2085,26003,"08/28/13 00:00:00","v","09B-4+09A2-5","5","e1+v3",,,5.7539000000000000e-02,"09B-a+09A2b"
2086,26002,"08/28/13 00:00:00","v","11B2-3","13","e1+v4",,,2.9578000000000004e-02,"11B2"
2089,26006,"08/28/13 00:00:00","v","09A2-2+09-9","10","e1+v4",,,2.2702900000000001e-01,"09A2b+09/c"
2090,26007,"08/28/13 00:00:00","v","09-12+09-14","19","e1+m+p3+v3",,,7.8426999999999997e-02,"09-k+09-i"
2092,26009,"08/28/13 00:00:00","v","09A2-2+09-3","10","e1+v4",,,2.5023000000000000e-02,"09A2b+09-a"
2098,26016,"08/28/13 00:00:00","v","09A2-5+09B-4","10","e1+v4",,,7.2244000000000003e-02,"09A2b+09B-a"
2100,26018,"08/28/13 00:00:00","v","09-14","17","e1",,,1.2279600000000000e-01,"09-i"
2101,26019,"08/28/13 00:00:00","v","05B3-1","2","e1",,,8.5053000000000004e-02,"05B3a"
2103,26021,"08/28/13 00:00:00","v","09-9","11","e1+h2+m+v4",,,8.5432999999999995e-02,"09/c"
2108,26026,"08/28/13 00:00:00","v","09A-2","12","e1+h2+q+v4",,,2.0792500000000000e-01,"09A-a"
2114,26032,"09/24/13 00:00:00","v","09-14","17","e1+m+v2",,,3.6659999999999998e-02,"09-i"
2115,26033,"09/24/13 00:00:00","v","09A2-1","10","e1+h3+v4",,,5.1859999999999995e-01,"09A2a"
2117,26035,"09/24/13 00:00:00","v","09A2-5+09B-4","10","e6+h2+q+t+v4",,,1.4778300000000000e-01,"09A2b+09B-a"
2118,26036,"09/24/13 00:00:00","v","09A2-1","10","e1+h4+v4",,,3.5967199999999999e-01,"09A2a"
2119,26038,"09/24/13 00:00:00","v","11B2-2","13","e1+v4",,,4.3030799999999997e-01,"11B2"
2121,26040,"09/24/13 00:00:00","v","09A2-5+09-10","10","e1+v4",,,3.8610999999999999e-02,"09A2b+09-i"
2153,26072,"09/30/13 00:00:00","v","16A-1","12","e1+p2+v2",,,5.9638999999999998e-02,"16A-c"
2154,26073,"10/03/13 00:00:00","v","09A-2+09-7","12","e6+q+v4",,,1.5869000000000000e-01,"09A-a+09-j"
2155,26074,"10/03/13 00:00:00","v","08B3-3","5","e6+q",,,7.0416000000000006e-02,"08B3c"
2156,26075,"10/03/13 00:00:00","v","09-2","12","e6+q+v4",,,2.1247700000000000e-01,"09-l"
2158,26702,"06/13/13 00:00:00","l",,"0",,,,,
2159,26703,"06/13/13 00:00:00","l",,"0",,,,,
2161,26705,"06/21/13 00:00:00","l",,"0",,,,,
2166,26710,"06/21/13 00:00:00","v","09B-4","5","e1+v1",,,2.7928100000000000e-01,"09B-a"
2179,26723,"06/21/13 00:00:00","l",,"0",,,,,
2181,26725,"06/21/13 00:00:00","v","09B3-2","8","e1+v1",,,1.3618600000000000e-01,"09B3a"
2185,26729,"06/21/13 00:00:00","v","09B3-5","8","e1+v2",,,9.9377999999999994e-02,"09B3b"
2187,26731,"06/21/13 00:00:00","v","09A2-2","10","e1+v4",,,1.2993299999999999e-01,"09A2b"
2189,26733,"06/21/13 00:00:00","l",,"0",,,,,
2195,26739,"06/21/13 00:00:00","v","09A2-5","10","e6+v4+y2",,,4.2395000000000002e-02,"09A2b"
2197,26741,"06/21/13 00:00:00","v","16-5","14","e1+p2",,,6.1799000000000000e-02,"16-g"
2199,26743,"06/21/13 00:00:00","v","09A2-5","10","e1+v4+y1",,,3.3290000000000000e-02,"09A2b"
2201,26745,"06/21/13 00:00:00","l",,"0",,,,,
2209,26754,"07/09/13 00:00:00","v","09B-1","9","e4+v1+y2",,,7.1244000000000002e-02,"09B-b"
2214,26759,"07/09/13 00:00:00","v","16A-7","17","e1+p2+v1",,,5.4334000000000000e-02,"16A-a"
2215,26760,"07/09/13 00:00:00","v","09B3-4","8","e5",,,2.4497999999999999e-02,"09B3a"
2216,26761,"07/09/13 00:00:00","v","09B3-4","8","e6+v2",,,1.1221599999999998e-01,"09B3a"
2217,26762,"07/09/13 00:00:00","v","16A-7","17","e1+v2",,,1.9896000000000000e-01,"16A-a"
2219,26764,"07/16/13 00:00:00","v","09-9","11","e6+v4",,,1.0259100000000000e-01,"09/c"
2222,26767,"07/16/13 00:00:00","v","09-15","17","e1+p2+v3",,,9.2392000000000002e-02,"09-i"
2223,26768,"07/16/13 00:00:00","v","09A2-5","10","e6+v4",,,7.8410999999999995e-02,"09A2b"
2229,26774,"07/16/13 00:00:00","v","09B-4","5","e6+v3",,,3.9261999999999998e-02,"09B-a"
2231,26776,"07/16/13 00:00:00","v","09B3-4","8","e1+v3",,,2.9087999999999999e-02,"09B3a"
2232,26777,"07/16/13 00:00:00","v","16-14","17","e1+v1",,,1.5180500000000000e-01,"16A-e"
2233,26778,"07/16/13 00:00:00","v","09B-4","5","e1+v1",,,2.1400900000000000e-01,"09B-a"
2234,26779,"07/16/13 00:00:00","v","09B-4","5","e5+v2",,,1.3147100000000000e-01,"09B-a"
2235,26780,"07/16/13 00:00:00","v","19-1","17","e1",,,1.2189700000000001e-01,"19-e"
2239,26785,"07/16/13 00:00:00","v","16A-7","17","e1",,,2.1389400000000000e-01,"16A-a"
2240,26786,"07/16/13 00:00:00","v","09A2-5","10","e1+v4",,,1.9949200000000000e-01,"09A2b"
2241,26787,"07/17/13 00:00:00","v","09-6","9","e6+v2",,,4.7760200000000003e-01,"09-j"
2243,26789,"07/17/13 00:00:00","v","09A2-5","10","e1+v4",,,1.7953600000000000e-01,"09A2b"
2245,26791,"07/17/13 00:00:00","v","16-14","17","e1+p2+v2",,,1.9477700000000001e-01,"16A-e"
2246,26792,"07/17/13 00:00:00","v","09-9","11","e1+v4",,,6.9584999999999994e-02,"09/c"
2250,26796,"07/17/13 00:00:00","v","19-1","17","e1+v1",,,2.5393199999999999e-01,"19-e"
2251,26797,"07/17/13 00:00:00","v","09-6+09A2-5","9","e1+v3",,,9.6878000000000006e-02,"09-j+09A2b"
2254,26800,"07/17/13 00:00:00","l",,"0",,,,,
2255,26801,"10/07/13 00:00:00","l",,"0",,,,,
2259,26807,"10/07/13 00:00:00","l",,"0",,,,,
2262,26810,"10/07/13 00:00:00","v","09B-4","5","e1+t+v3",,,1.0137900000000000e-01,"09B-a"
2264,26812,"10/07/13 00:00:00","v","16-14","17","e1",,,1.0359800000000000e-01,"16A-e"
2267,26815,"10/07/13 00:00:00","v","08C-5+09A2-5","6","e1+o3+q+v4",,,1.2373800000000001e-01,"08C-c+09A2b"
2268,26816,"10/07/13 00:00:00","v","39A-1","24","e1+v4",,,9.7830000000000000e-02,"39A-f"
2269,26817,"10/07/13 00:00:00","v","19-1","17","e1",,,8.4221000000000004e-02,"19-e"
2274,26823,"10/07/13 00:00:00","l",,"0",,,,,
2275,26824,"10/07/13 00:00:00","v","09A2-5","10","e1+h2+v4",,,2.9726100000000000e-01,"09A2b"
2276,26825,"10/07/13 00:00:00","v","09-15","17","e1+v4",,,3.7118999999999999e-02,"09-i"
2278,26827,"10/07/13 00:00:00","v","09A2-2","10","e1+v4",,,5.2410999999999999e-02,"09A2b"
2279,26828,"10/07/13 00:00:00","l",,"0",,,,,
2282,26831,"10/07/13 00:00:00","v","09A2-2","10","e1+o2+q+v3",,,1.4228800000000000e-01,"09A2b"
2283,26832,"10/07/13 00:00:00","v","40A-1","24","e1+v4",,,4.1537999999999999e-02,"40A-b"
2291,26101,"06/21/13 00:00:00","v","09-12","19","e1+v3",,,8.0536999999999997e-02,"09-k"
2292,26102,"06/21/13 00:00:00","v","19A1-2","18","e1",,,1.1937300000000001e-01,"19A1"
2294,26104,"06/21/13 00:00:00","v","19A1-1","18","e1",,,1.4324799999999999e-01,"19A1"
2297,26107,"06/21/13 00:00:00","v","16-15","17","e1",,,2.4815000000000000e-02,"16A-e"
2300,26110,"06/21/13 00:00:00","v","19A1-2","18","e1",,,1.4749000000000002e-02,"19A1"
2308,26118,"06/21/13 00:00:00","l",,"0",,,,,
2311,26121,"06/21/13 00:00:00","v","16A-4","17","e1+p3",,,5.5799000000000001e-02,"16A-a"
2312,26122,"06/21/13 00:00:00","v","19-1","17","e1",,,1.5977999999999999e-02,"19-e"
2313,26123,"06/21/13 00:00:00","v","09-12","19","e1+p4+v2",,,2.6155000000000001e-02,"09-k"
2314,26124,"06/21/13 00:00:00","v","09-12","19","e1+p4+v4",,,2.2884000000000002e-02,"09-k"
2315,26125,"06/21/13 00:00:00","v","16A-4","17","e1",,,2.5451000000000001e-02,"16A-a"
2317,26127,"06/21/13 00:00:00","v","16-14","17","e1+p2",,,9.4003000000000003e-02,"16A-e"
2318,26128,"06/21/13 00:00:00","v","16-14","17","e1+v3",,,1.7661000000000000e-02,"16A-e"
2322,26132,"06/21/13 00:00:00","v","16A-4","17","e1",,,1.9732700000000000e-01,"16A-a"
2325,26135,"06/21/13 00:00:00","v","11B2-1","13","e1+v3",,,6.7485000000000003e-02,"11B2"
2333,26143,"07/29/13 00:00:00","v","11B2-1","13","e1+v4",,,2.5868000000000002e-02,"11B2"
2335,26145,"07/29/13 00:00:00","v","11B2-1","13","e1+v4",,,1.5017700000000000e-01,"11B2"
2355,26166,"07/31/13 00:00:00","v","09-4+09-6","9","e6+v2",,,4.5595999999999998e-02,"09-f+09-j"
2359,26170,"07/31/13 00:00:00","l",,"0",,,,,
2360,26171,"07/31/13 00:00:00","l",,"0",,,,,
2361,26172,"07/31/13 00:00:00","v","09A2-4+11B2-1","10","e1+v4",,,9.3354999999999994e-02,"09A2b+11B2"
2362,26173,"07/31/13 00:00:00","l",,"0",,,,,
2377,26188,"08/06/13 00:00:00","v","16A1-1","17","e1+v4",,,1.2883000000000002e-02,"16A1c"
2380,26191,"08/06/13 00:00:00","v","16A-6","17","e1+v4",,,5.3311999999999998e-02,"16A-e"
2381,26192,"08/06/13 00:00:00","v","09A2-4","10","e1+v4",,,1.2079400000000000e-01,"09A2b"
2385,26196,"08/06/13 00:00:00","v","09A2-2","10","e1+v4",,,5.2653999999999999e-02,"09A2b"
2389,26200,"08/06/13 00:00:00","v","09-1","12","e1+v3",,,3.5505000000000002e-02,"09-f"
2392,26203,"08/06/13 00:00:00","v","09A2-4","10","e1+v4",,,1.3721400000000000e-01,"09A2b"
2394,26205,"08/06/13 00:00:00","v","16A-6+09B-2+09-3","17","e1+v3",,,1.4812700000000001e-01,"16A-e+09B-b+09-a"
2399,26210,"08/06/13 00:00:00","l",,"0",,,,,
2400,26211,"08/06/13 00:00:00","v","16A1-1","17","e1",,,1.1283799999999999e-01,"16A1c"
2410,26221,"08/06/13 00:00:00","v","09A-1","12","e1+v4",,,1.9735900000000001e-01,"09A-a"
2411,26222,"08/06/13 00:00:00","v","16A-6","17","e1+v4",,,2.5156800000000001e-01,"16A-e"
2417,26228,"08/06/13 00:00:00","v","09B-1+09-6","9","e6+v1",,,6.9313000000000000e-02,"09B-b+09-j"
2427,26237,"05/24/13 00:00:00","l",,"0",,,,,
2428,26238,"05/24/13 00:00:00","l",,"0",,,,,
2436,26246,"05/24/13 00:00:00","v","09-6+09A2-4","9","e6+v2",,,9.8653000000000005e-02,"09-j+09A2b"
2437,26248,"08/07/13 00:00:00","v","09A-1","12","e1+v4",,,7.8437000000000007e-02,"09A-a"
2438,26249,"08/07/13 00:00:00","v","09-8","11","e1+v4",,,8.8662000000000005e-02,"09/c"
2439,26250,"08/07/13 00:00:00","v","16A-6","17","e1+v4",,,9.7262000000000001e-02,"16A-e"
2441,26252,"08/07/13 00:00:00","v","09-8","11","e1+v4",,,5.6173000000000001e-02,"09/c"
2442,26253,"08/07/13 00:00:00","v","09-15+16A-6","17","e1+v4",,,1.9086900000000001e-01,"09-i+16A-e"
2454,26265,"08/07/13 00:00:00","v","09-15+16A-6","17","e1+v4",,,2.1882599999999996e-01,"09-i+16A-e"
2458,26271,"08/07/13 00:00:00","v","09B-1+09B-2","9","e1+q+v3",,,7.7960000000000002e-02,"09B-b+09B-b"
2459,26272,"08/07/13 00:00:00","v","09-6","9","e1+v2",,,6.2251999999999995e-02,"09-j"
2462,26275,"08/07/13 00:00:00","v","09A2-4","10","e1+v4",,,2.8528000000000001e-02,"09A2b"
2463,26276,"08/07/13 00:00:00","v","09A2-5+09-6","10","e6+v3",,,5.3087000000000002e-02,"09A2b+09-j"
2464,26277,"08/07/13 00:00:00","v","16A1-1","17","e1+v4",,,3.4855999999999998e-02,"16A1c"
2466,26279,"08/07/13 00:00:00","v","09A2-4","10","e1+v4",,,1.9637999999999999e-02,"09A2b"
2467,26280,"08/07/13 00:00:00","v","09A-1","12","e1+v4",,,7.7350000000000002e-02,"09A-a"
5,1005,"10/22/13 00:00:00","v","50A-1","1","e1",,,4.9292299999999994e-01,"50A"
48,4014,"10/15/13 00:00:00","v","16-1","14","e1",,,3.7300499999999998e-01,"16-m"
109,7006,"10/09/13 00:00:00","v","08C-10","6","e1+o3+q",,,2.3923300000000000e-01,"08C-a"
17,2008,"10/22/13 00:00:00","v","08-2+50A-1","4","e1+q",,,9.8667000000000005e-02,"08-f+50A"
18,2009,"10/22/13 00:00:00","v","08-5+32-7","7","e1+o2+q",,,1.5593919999999999e+00,"08-f+32-d"
19,2010,"10/22/13 00:00:00","v","32-4+32-6","19","e1+o2+q",,,3.9556799999999998e-01,"32-e+32-f"
21,2012,"10/22/13 00:00:00","v","08-5+32-7","7","e1+q",,,4.4111800000000001e-01,"08-f+32-d"
26,3002,"10/15/13 00:00:00","v","16-13+32-6","14","e1+q",,,1.4688499999999999e-01,"16/c+32-f"
94,6036,"10/14/13 00:00:00","v","50A-1+08C-8+08-2","1","e1",,,8.0831000000000000e-02,"50A+08C-c+08-f"
97,6039,"10/14/13 00:00:00","v","32-6+08C-1","19","e6+q",,,1.9557000000000001e-02,"32-f+08C-a"
100,6042,"10/14/13 00:00:00","v","39A-2+36A2-2+39A1-1","25","e6+nt",,,2.9322100000000001e-01,"39A-f+36A2+39A1a"
101,6043,"10/14/13 00:00:00","v","39A1-1+39A-2","22","e6+nt",,,5.2182799999999996e-01,"39A1a+39A-f"
102,6044,"10/14/13 00:00:00","v","39A-2+39A1-1","25","e6",,,1.3553899999999999e-01,"39A-f+39A1a"
104,7001,"10/09/13 00:00:00","v","39A-8+36A2-2","22","e2+nt",,,2.3310569999999999e+00,"39A-c+36A2"
105,7002,"10/09/13 00:00:00","v","39A1-1+33-2","22","e4+q+v3",,,7.4117299999999997e-01,"39A1a+33/a"
106,7003,"10/09/13 00:00:00","v","39A-1+40A-1","24","e1+v4",,,2.9994599999999999e-01,"39A-f+40A-b"
107,7004,"10/09/13 00:00:00","v","08C-1+400-2+300-1+01A2-1","6","e1+o2",,,1.1532000000000001e-01,"08C-a+400+300+01A2"
108,7005,"10/09/13 00:00:00","v","300-1+400-3","28","e1",,,1.1063699999999999e-01,"300+400"
110,7007,"10/09/13 00:00:00","v","39A-8+39A-1+08C-10","22","e1+q+v1",,,3.7691000000000002e-01,"39A-c+39A-f+08C-a"
111,7008,"10/10/13 00:00:00","v","39A-2+50A-1+08-5+32-4","25","e1+q",,,3.5322399999999998e-01,"39A-f+50A+08-f+32-e"
114,7011,"10/10/13 00:00:00","v","39A-5+39A-1+39A1-3","23","e1+v1",,,2.1934400000000001e-01,"39A-b+39A-f+39A1c"
115,7012,"10/10/13 00:00:00","v","39A-1+39A-5","24","e1+v4",,,1.9165699999999999e-01,"39A-f+39A-b"
117,7014,"10/10/13 00:00:00","v","39A-1+36A2-3+08C-8","24","e2+t+v4",,,1.8102299999999999e-01,"39A-f+36A2+08C-c"
1533,25016,"08/21/13 00:00:00","v","36A2-3+09-13+39A-2","21","e1+v1",,,2.7963800000000000e-01,"36A2+09-g+39A-f"
1535,25018,"08/21/13 00:00:00","v","09A2-1+08B3-7","10","e1+h2+v4",,,1.0804900000000001e-01,"09A2a+08B3d"
1536,25019,"08/21/13 00:00:00","v","50A-1+08B3-3+08-5","1","e2+t+v1",,,5.8447000000000006e-02,"50A+08B3c+08-f"
1537,25020,"08/21/13 00:00:00","v","33-2+40A-5","19","e1+v1",,,8.4370000000000001e-02,"33/a+40A-a"
1538,25021,"08/21/13 00:00:00","v","08B3-3+09A2-6","5","e1+v2",,,4.1810000000000000e-02,"08B3c+09A2a"
1541,25024,"08/21/13 00:00:00","v","08-5+08B3-3+32-10","7","e1+q",,,2.8128500000000001e-01,"08-f+08B3c+32-e"
1542,25025,"08/21/13 00:00:00","v","39A-2+36A2-2","25","e1+nt+v2",,,5.9206000000000009e-02,"39A-f+36A2"
1544,25027,"08/21/13 00:00:00","v","09A2-1+08B3-3+09-13","10","e1+h3+q+v4",,,2.8928199999999998e-01,"09A2a+08B3c+09-g"
1546,25029,"08/21/13 00:00:00","v","09A2-6+09A2-1","10","e6+h3+v2",,,3.6677900000000002e-01,"09A2a+09A2a"
1548,25031,"08/21/13 00:00:00","v","39A-1+08-5+09-11","24","e1+h2+q+v4",,,3.5257100000000002e-01,"39A-f+08-f+09-g"
1550,25033,"08/21/13 00:00:00","v","39A-1+36A2-3","24","e5+v4",,,4.7321999999999997e-01,"39A-f+36A2"
1552,25035,"08/22/13 00:00:00","v","09A2-6+08B3-4","10","e1+nt+t",,,1.9846000000000000e-01,"09A2a+08B3c"
1553,25036,"08/22/13 00:00:00","v","50A-1+08B3-4","1","e1+t",,,5.6339000000000000e-02,"50A+08B3c"
1554,25037,"08/22/13 00:00:00","v","32-5+32-4","19","e1",,,1.2798999999999999e-01,"32-f+32-e"
1557,25040,"08/22/13 00:00:00","v","08-5+09-13","7","e1+q",,,6.1383000000000007e-02,"08-f+09-g"
16,2007,"10/22/13 00:00:00","v","08-2+50A-1","4","e1+q",,,1.1691200000000002e-01,"08-f+50A"
27,3003,"10/15/13 00:00:00","v","32-6+08B3-4","19","e1+q",,,1.3104700000000000e-01,"32-f+08B3c"
28,3004,"10/15/13 00:00:00","v","16-5+16-13","14","e1",,,2.1787699999999999e-01,"16-g+16/c"
29,3005,"10/15/13 00:00:00","v","16-5+32-4","14","e1+p3+r2",,,2.2508000000000000e-02,"16-g+32-e"
30,3006,"10/15/13 00:00:00","v","08-5+32-4","7","e1+q+r2",,,8.1254999999999994e-02,"08-f+32-e"
35,4001,"10/15/13 00:00:00","v","08-6+16-11","7","e1+p2",,,1.1206800000000000e-01,"08-a+16-r"
37,4003,"10/15/13 00:00:00","v","08B3-4+08-6","5","e1",,,7.8173999999999993e-02,"08B3c+08-a"
40,4006,"10/15/13 00:00:00","v","50A-1+16-11+08-6","1","e1+nt+p2",,,1.3123699999999999e-01,"50A+16-r+08-a"
44,4010,"10/15/13 00:00:00","v","16-11+08-6","14","e1+p3",,,1.3876500000000000e-01,"16-r+08-a"
45,4011,"10/15/13 00:00:00","v","08B3-4+32B-1","5","e1+nt",,,1.1985700000000002e-01,"08B3c+32B"
46,4012,"10/15/13 00:00:00","v","08-6+16-11","7","e1+p2",,,8.7188000000000002e-02,"08-a+16-r"
